report_date,mall,media,campaign_id,campaign_name,landing,impressions,clicks,cost,conversions,conversion_value
2026-01-01,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_MO,스마트스토어,3188,8,3564,3,80500
2026-01-01,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_PC,스마트스토어,753,2,792,0,0
2026-01-01,cloop,naver,,클룹_SA_02_제로소다_MO,자사몰,3115,8,5038,1,34800
2026-01-01,cloop,naver,,클룹_SA_02_제로소다_PC,자사몰,627,2,715,0,0
2026-01-01,cloop,naver,,클룹_SBA_00_애사비소다_MO,기타,372,9,27027,3,92500
2026-01-01,cloop,naver,,클룹_SBA_01_제로소다_MO,기타,61,1,341,0,0
2026-01-01,cloop,naver,,클룹_SSA_01_애사비소다_250_MO,스마트스토어,5577,50,53812,11,299750
2026-01-01,cloop,naver,,클룹_SSA_01_애사비소다_250_PC,스마트스토어,114,1,924,0,0
2026-01-01,cloop,naver,,클룹_SSA_01_애사비소다_500_MO,스마트스토어,28221,557,755238,126,4280780
2026-01-01,cloop,naver,,클룹_SSA_01_애사비소다_500_PC,스마트스토어,885,8,9361,3,116500
2026-01-01,cloop,naver,,클룹_SSA_02_제로소다_250_MO,스마트스토어,1355,15,12452,4,77220
2026-01-01,cloop,naver,,클룹_SSA_02_제로소다_250_PC,스마트스토어,172,1,55,0,0
2026-01-01,cloop,naver,,클룹_SSA_02_제로소다_500_MO,스마트스토어,4990,64,62106,15,371850
2026-01-01,cloop,naver,,클룹_SSA_02_제로소다_500_PC,스마트스토어,811,9,9548,0,0
2026-01-01,cloop,naver,,클룹_SSA_03_바나바잎차_500_MO,스마트스토어,548,4,5599,1,20900
2026-01-01,cloop,naver,,클룹_SSA_03_바나바잎차_500_PC,스마트스토어,45,0,0,0,0
2026-01-01,cloop,naver,,클룹_SSA_04_바이탈_500_MO,스마트스토어,949,16,15081,2,61200
2026-01-01,cloop,naver,,클룹_SSA_04_바이탈_500_PC,스마트스토어,25,1,880,2,87000
2026-01-01,cloop,naver,,클룹_SSA_04_바이탈레몬_500_MO,스마트스토어,741,9,9317,3,139300
2026-01-01,cloop,naver,,클룹_SSA_04_바이탈레몬_500_PC,스마트스토어,158,0,0,0,0
2026-01-01,cloop,naver,,클룹_SSA_05_트루코코_330_MO,스마트스토어,1462,24,34353,4,90910
2026-01-01,cloop,naver,,클룹_SSA_05_트루코코_330_PC,스마트스토어,86,1,2079,0,0
2026-01-01,cloop,naver,,클룹_SSA_05_트루퓨어_MO,스마트스토어,609,2,1892,0,0
2026-01-01,cloop,naver,,클룹_SSA_05_트루퓨어_PC,스마트스토어,40,0,0,0,0
2026-01-01,cloop,naver,,클룹_SSA_06_알파CD사이다_350_MO,스마트스토어,128,3,6006,0,0
2026-01-01,cloop,naver,,클룹_SSA_06_알파CD사이다_350_PC,스마트스토어,5,0,0,0,0
2026-01-01,cloop,naver,,클룹_SSA_07_푸룬화이바_180_MO,스마트스토어,185,8,8800,2,45800
2026-01-01,cloop,naver,,클룹_SSA_07_푸룬화이바_180_PC,스마트스토어,9,0,0,0,0
2026-01-01,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_MO,스마트스토어,1571,7,13970,2,52380
2026-01-01,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_PC,스마트스토어,97,0,0,0,0
2026-01-01,cloop,naver,,클룹_브랜드검색_MO,스마트스토어,1671,832,0,221,11023970
2026-01-01,cloop,naver,,클룹_브랜드검색_PC,자사몰,89,44,0,12,794600
2026-01-01,cloop,naver,,클룹_파워링크_MO,스마트스토어,319,2,209,0,0
2026-01-01,cloop,naver,,클룹_파워링크_MO,자사몰,77831,145,119009,11,544900
2026-01-01,cloop,naver,,클룹_파워링크_PC,스마트스토어,228,0,0,0,0
2026-01-01,cloop,naver,,클룹_파워링크_PC,자사몰,9588,6,3762,2,108700
2026-01-02,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_MO,스마트스토어,6366,17,7722,2,36840
2026-01-02,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_PC,스마트스토어,1528,2,957,0,0
2026-01-02,cloop,naver,,클룹_SA_02_제로소다_MO,자사몰,2659,5,1870,1,82800
2026-01-02,cloop,naver,,클룹_SA_02_제로소다_PC,자사몰,891,1,693,0,0
2026-01-02,cloop,naver,,클룹_SBA_00_애사비소다_MO,기타,506,6,18018,0,0
2026-01-02,cloop,naver,,클룹_SBA_01_제로소다_MO,기타,39,1,1705,1,29200
2026-01-02,cloop,naver,,클룹_SSA_01_애사비소다_250_MO,스마트스토어,4247,49,52217,13,310500
2026-01-02,cloop,naver,,클룹_SSA_01_애사비소다_250_PC,스마트스토어,197,3,2255,1,29200
2026-01-02,cloop,naver,,클룹_SSA_01_애사비소다_500_MO,스마트스토어,23354,409,549153,76,2643670
2026-01-02,cloop,naver,,클룹_SSA_01_애사비소다_500_PC,스마트스토어,1733,26,30052,6,172470
2026-01-02,cloop,naver,,클룹_SSA_02_제로소다_250_MO,스마트스토어,1114,12,10846,3,61440
2026-01-02,cloop,naver,,클룹_SSA_02_제로소다_250_PC,스마트스토어,232,0,0,0,0
2026-01-02,cloop,naver,,클룹_SSA_02_제로소다_500_MO,스마트스토어,3975,41,41041,11,329910
2026-01-02,cloop,naver,,클룹_SSA_02_제로소다_500_PC,스마트스토어,1274,13,13750,6,141860
2026-01-02,cloop,naver,,클룹_SSA_03_바나바잎차_500_MO,스마트스토어,592,8,8085,2,63000
2026-01-02,cloop,naver,,클룹_SSA_03_바나바잎차_500_PC,스마트스토어,100,1,55,0,0
2026-01-02,cloop,naver,,클룹_SSA_04_바이탈_500_MO,스마트스토어,685,9,9097,3,116100
2026-01-02,cloop,naver,,클룹_SSA_04_바이탈_500_PC,스마트스토어,48,0,0,1,57700
2026-01-02,cloop,naver,,클룹_SSA_04_바이탈레몬_500_MO,스마트스토어,585,7,8008,2,83900
2026-01-02,cloop,naver,,클룹_SSA_04_바이탈레몬_500_PC,스마트스토어,203,1,2222,1,55460
2026-01-02,cloop,naver,,클룹_SSA_05_트루코코_330_MO,스마트스토어,1263,9,12683,4,88460
2026-01-02,cloop,naver,,클룹_SSA_05_트루코코_330_PC,스마트스토어,234,6,11583,1,22340
2026-01-02,cloop,naver,,클룹_SSA_05_트루퓨어_MO,스마트스토어,326,1,671,0,0
2026-01-02,cloop,naver,,클룹_SSA_05_트루퓨어_PC,스마트스토어,58,0,0,0,0
2026-01-02,cloop,naver,,클룹_SSA_06_알파CD사이다_350_MO,스마트스토어,136,2,3960,1,16450
2026-01-02,cloop,naver,,클룹_SSA_06_알파CD사이다_350_PC,스마트스토어,6,0,0,0,0
2026-01-02,cloop,naver,,클룹_SSA_07_푸룬화이바_180_MO,스마트스토어,165,6,3289,2,45800
2026-01-02,cloop,naver,,클룹_SSA_07_푸룬화이바_180_PC,스마트스토어,77,2,2662,1,46100
2026-01-02,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_MO,스마트스토어,1211,8,15356,1,15970
2026-01-02,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_PC,스마트스토어,95,1,2112,0,0
2026-01-02,cloop,naver,,클룹_브랜드검색_MO,스마트스토어,1371,660,0,158,7934320
2026-01-02,cloop,naver,,클룹_브랜드검색_PC,자사몰,191,100,0,23,1277900
2026-01-02,cloop,naver,,클룹_파워링크_MO,스마트스토어,335,0,0,0,0
2026-01-02,cloop,naver,,클룹_파워링크_MO,자사몰,84312,155,107437,17,932900
2026-01-02,cloop,naver,,클룹_파워링크_PC,스마트스토어,361,1,1100,0,0
2026-01-02,cloop,naver,,클룹_파워링크_PC,자사몰,13523,11,6809,0,0
2026-01-03,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_MO,스마트스토어,6650,19,7458,3,200600
2026-01-03,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_PC,스마트스토어,969,1,176,0,0
2026-01-03,cloop,naver,,클룹_SA_02_제로소다_MO,자사몰,3560,6,2849,0,0
2026-01-03,cloop,naver,,클룹_SA_02_제로소다_PC,자사몰,561,0,0,0,0
2026-01-03,cloop,naver,,클룹_SBA_00_애사비소다_MO,기타,449,3,9009,1,31900
2026-01-03,cloop,naver,,클룹_SBA_01_제로소다_MO,기타,78,2,3410,1,115400
2026-01-03,cloop,naver,,클룹_SSA_01_애사비소다_250_MO,스마트스토어,5305,59,65230,6,204420
2026-01-03,cloop,naver,,클룹_SSA_01_애사비소다_250_PC,스마트스토어,137,1,924,1,19200
2026-01-03,cloop,naver,,클룹_SSA_01_애사비소다_500_MO,스마트스토어,24249,443,593164,69,2450440
2026-01-03,cloop,naver,,클룹_SSA_01_애사비소다_500_PC,스마트스토어,964,9,11132,3,93510
2026-01-03,cloop,naver,,클룹_SSA_02_제로소다_250_MO,스마트스토어,1125,5,4169,2,52560
2026-01-03,cloop,naver,,클룹_SSA_02_제로소다_250_PC,스마트스토어,152,0,0,0,0
2026-01-03,cloop,naver,,클룹_SSA_02_제로소다_500_MO,스마트스토어,4377,54,54791,5,125120
2026-01-03,cloop,naver,,클룹_SSA_02_제로소다_500_PC,스마트스토어,829,9,9867,1,28740
2026-01-03,cloop,naver,,클룹_SSA_03_바나바잎차_500_MO,스마트스토어,576,2,1430,0,0
2026-01-03,cloop,naver,,클룹_SSA_03_바나바잎차_500_PC,스마트스토어,59,0,0,0,0
2026-01-03,cloop,naver,,클룹_SSA_04_바이탈_500_MO,스마트스토어,888,10,13156,1,28900
2026-01-03,cloop,naver,,클룹_SSA_04_바이탈_500_PC,스마트스토어,25,1,891,0,0
2026-01-03,cloop,naver,,클룹_SSA_04_바이탈레몬_500_MO,스마트스토어,734,5,4950,0,0
2026-01-03,cloop,naver,,클룹_SSA_04_바이탈레몬_500_PC,스마트스토어,123,1,1705,0,0
2026-01-03,cloop,naver,,클룹_SSA_05_트루코코_330_MO,스마트스토어,1621,21,28831,5,116910
2026-01-03,cloop,naver,,클룹_SSA_05_트루코코_330_PC,스마트스토어,119,2,4257,0,0
2026-01-03,cloop,naver,,클룹_SSA_05_트루퓨어_MO,스마트스토어,378,0,0,0,0
2026-01-03,cloop,naver,,클룹_SSA_05_트루퓨어_PC,스마트스토어,19,0,0,0,0
2026-01-03,cloop,naver,,클룹_SSA_06_알파CD사이다_350_MO,스마트스토어,88,2,2475,0,0
2026-01-03,cloop,naver,,클룹_SSA_06_알파CD사이다_350_PC,스마트스토어,4,0,0,0,0
2026-01-03,cloop,naver,,클룹_SSA_07_푸룬화이바_180_MO,스마트스토어,123,2,1111,0,0
2026-01-03,cloop,naver,,클룹_SSA_07_푸룬화이바_180_PC,스마트스토어,14,0,0,0,0
2026-01-03,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_MO,스마트스토어,1469,8,16060,0,0
2026-01-03,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_PC,스마트스토어,87,0,0,0,0
2026-01-03,cloop,naver,,클룹_브랜드검색_MO,스마트스토어,1573,754,0,189,9707480
2026-01-03,cloop,naver,,클룹_브랜드검색_PC,자사몰,118,68,0,13,585500
2026-01-03,cloop,naver,,클룹_파워링크_MO,스마트스토어,351,0,0,0,0
2026-01-03,cloop,naver,,클룹_파워링크_MO,자사몰,79430,138,95205,25,1608200
2026-01-03,cloop,naver,,클룹_파워링크_PC,스마트스토어,200,1,1474,0,0
2026-01-03,cloop,naver,,클룹_파워링크_PC,자사몰,10785,3,3289,0,0
2026-01-04,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_MO,스마트스토어,6770,16,7953,3,103730
2026-01-04,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_PC,스마트스토어,828,4,2376,1,50400
2026-01-04,cloop,naver,,클룹_SA_02_제로소다_MO,자사몰,2904,9,3311,1,35800
2026-01-04,cloop,naver,,클룹_SA_02_제로소다_PC,자사몰,653,1,561,0,0
2026-01-04,cloop,naver,,클룹_SBA_00_애사비소다_MO,기타,230,14,42042,2,60800
2026-01-04,cloop,naver,,클룹_SBA_01_제로소다_MO,기타,67,0,0,0,0
2026-01-04,cloop,naver,,클룹_SSA_01_애사비소다_250_MO,스마트스토어,6066,76,85613,16,405870
2026-01-04,cloop,naver,,클룹_SSA_01_애사비소다_250_PC,스마트스토어,120,0,0,0,0
2026-01-04,cloop,naver,,클룹_SSA_01_애사비소다_500_MO,스마트스토어,30018,592,814220,107,3874400
2026-01-04,cloop,naver,,클룹_SSA_01_애사비소다_500_PC,스마트스토어,1016,13,17325,7,211900
2026-01-04,cloop,naver,,클룹_SSA_02_제로소다_250_MO,스마트스토어,1398,21,17721,4,90860
2026-01-04,cloop,naver,,클룹_SSA_02_제로소다_250_PC,스마트스토어,161,0,0,0,0
2026-01-04,cloop,naver,,클룹_SSA_02_제로소다_500_MO,스마트스토어,5011,58,58806,14,344420
2026-01-04,cloop,naver,,클룹_SSA_02_제로소다_500_PC,스마트스토어,950,11,13541,2,56620
2026-01-04,cloop,naver,,클룹_SSA_03_바나바잎차_500_MO,스마트스토어,727,10,18392,4,123600
2026-01-04,cloop,naver,,클룹_SSA_03_바나바잎차_500_PC,스마트스토어,53,0,0,0,0
2026-01-04,cloop,naver,,클룹_SSA_04_바이탈_500_MO,스마트스토어,1046,12,11451,5,106100
2026-01-04,cloop,naver,,클룹_SSA_04_바이탈_500_PC,스마트스토어,55,2,1188,0,0
2026-01-04,cloop,naver,,클룹_SSA_04_바이탈레몬_500_MO,스마트스토어,700,2,2420,0,0
2026-01-04,cloop,naver,,클룹_SSA_04_바이탈레몬_500_PC,스마트스토어,173,1,2200,0,0
2026-01-04,cloop,naver,,클룹_SSA_05_트루코코_330_MO,스마트스토어,1919,24,32076,3,67020
2026-01-04,cloop,naver,,클룹_SSA_05_트루코코_330_PC,스마트스토어,158,1,2035,0,0
2026-01-04,cloop,naver,,클룹_SSA_05_트루퓨어_MO,스마트스토어,427,4,4026,1,18780
2026-01-04,cloop,naver,,클룹_SSA_05_트루퓨어_PC,스마트스토어,48,0,0,0,0
2026-01-04,cloop,naver,,클룹_SSA_06_알파CD사이다_350_MO,스마트스토어,164,1,616,1,16750
2026-01-04,cloop,naver,,클룹_SSA_06_알파CD사이다_350_PC,스마트스토어,6,0,0,0,0
2026-01-04,cloop,naver,,클룹_SSA_07_푸룬화이바_180_MO,스마트스토어,239,0,0,0,0
2026-01-04,cloop,naver,,클룹_SSA_07_푸룬화이바_180_PC,스마트스토어,28,0,0,0,0
2026-01-04,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_MO,스마트스토어,1926,5,10076,0,0
2026-01-04,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_PC,스마트스토어,132,0,0,0,0
2026-01-04,cloop,naver,,클룹_브랜드검색_MO,스마트스토어,1740,834,0,206,10677250
2026-01-04,cloop,naver,,클룹_브랜드검색_PC,자사몰,90,46,0,13,671400
2026-01-04,cloop,naver,,클룹_파워링크_MO,스마트스토어,350,1,605,0,0
2026-01-04,cloop,naver,,클룹_파워링크_MO,자사몰,83319,160,127710,17,739000
2026-01-04,cloop,naver,,클룹_파워링크_PC,스마트스토어,234,0,0,0,0
2026-01-04,cloop,naver,,클룹_파워링크_PC,자사몰,11757,5,3179,2,80700
2026-01-05,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_MO,스마트스토어,6602,21,9339,2,43860
2026-01-05,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_PC,스마트스토어,1718,2,715,1,29550
2026-01-05,cloop,naver,,클룹_SA_02_제로소다_MO,자사몰,2407,5,2508,1,50900
2026-01-05,cloop,naver,,클룹_SA_02_제로소다_PC,자사몰,1202,1,561,0,0
2026-01-05,cloop,naver,,클룹_SBA_00_애사비소다_MO,기타,801,5,14949,2,60600
2026-01-05,cloop,naver,,클룹_SBA_01_제로소다_MO,기타,63,1,1705,0,0
2026-01-05,cloop,naver,,클룹_SSA_01_애사비소다_250_MO,스마트스토어,5668,70,75031,16,332950
2026-01-05,cloop,naver,,클룹_SSA_01_애사비소다_250_PC,스마트스토어,267,7,5874,2,53580
2026-01-05,cloop,naver,,클룹_SSA_01_애사비소다_500_MO,스마트스토어,32055,634,879175,138,4698240
2026-01-05,cloop,naver,,클룹_SSA_01_애사비소다_500_PC,스마트스토어,2466,62,81268,9,304360
2026-01-05,cloop,naver,,클룹_SSA_02_제로소다_250_MO,스마트스토어,1484,26,20933,6,139600
2026-01-05,cloop,naver,,클룹_SSA_02_제로소다_250_PC,스마트스토어,203,2,1485,1,8180
2026-01-05,cloop,naver,,클룹_SSA_02_제로소다_500_MO,스마트스토어,4906,51,50061,12,366960
2026-01-05,cloop,naver,,클룹_SSA_02_제로소다_500_PC,스마트스토어,1402,11,11495,5,201480
2026-01-05,cloop,naver,,클룹_SSA_03_바나바잎차_500_MO,스마트스토어,471,0,0,0,0
2026-01-05,cloop,naver,,클룹_SSA_03_바나바잎차_500_PC,스마트스토어,157,2,2761,1,19900
2026-01-05,cloop,naver,,클룹_SSA_04_바이탈_500_MO,스마트스토어,633,5,4169,2,58100
2026-01-05,cloop,naver,,클룹_SSA_04_바이탈_500_PC,스마트스토어,84,0,0,1,28020
2026-01-05,cloop,naver,,클룹_SSA_04_바이탈레몬_500_MO,스마트스토어,300,2,1496,1,24890
2026-01-05,cloop,naver,,클룹_SSA_04_바이탈레몬_500_PC,스마트스토어,258,5,5841,1,25900
2026-01-05,cloop,naver,,클룹_SSA_05_트루코코_330_MO,스마트스토어,1540,20,23507,5,153710
2026-01-05,cloop,naver,,클룹_SSA_05_트루코코_330_PC,스마트스토어,386,2,4191,0,0
2026-01-05,cloop,naver,,클룹_SSA_05_트루퓨어_MO,스마트스토어,304,3,2552,1,38160
2026-01-05,cloop,naver,,클룹_SSA_05_트루퓨어_PC,스마트스토어,63,0,0,0,0
2026-01-05,cloop,naver,,클룹_SSA_06_알파CD사이다_350_MO,스마트스토어,82,0,0,0,0
2026-01-05,cloop,naver,,클룹_SSA_06_알파CD사이다_350_PC,스마트스토어,15,0,0,0,0
2026-01-05,cloop,naver,,클룹_SSA_07_푸룬화이바_180_MO,스마트스토어,236,5,2728,2,44600
2026-01-05,cloop,naver,,클룹_SSA_07_푸룬화이바_180_PC,스마트스토어,110,1,55,0,0
2026-01-05,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_MO,스마트스토어,1367,7,13651,0,0
2026-01-05,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_PC,스마트스토어,168,1,2156,0,0
2026-01-05,cloop,naver,,클룹_브랜드검색_MO,스마트스토어,1533,754,0,195,10252090
2026-01-05,cloop,naver,,클룹_브랜드검색_PC,자사몰,281,137,0,34,1630300
2026-01-05,cloop,naver,,클룹_파워링크_MO,스마트스토어,240,3,1936,0,0
2026-01-05,cloop,naver,,클룹_파워링크_MO,자사몰,82979,161,112024,17,1003000
2026-01-05,cloop,naver,,클룹_파워링크_PC,스마트스토어,376,1,319,0,0
2026-01-05,cloop,naver,,클룹_파워링크_PC,자사몰,13348,17,10065,1,32800
2026-01-06,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_MO,스마트스토어,4189,17,7348,6,205440
2026-01-06,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_PC,스마트스토어,1725,2,737,2,73500
2026-01-06,cloop,naver,,클룹_SA_02_제로소다_MO,자사몰,2234,7,2970,0,0
2026-01-06,cloop,naver,,클룹_SA_02_제로소다_PC,자사몰,1211,1,253,0,0
2026-01-06,cloop,naver,,클룹_SBA_00_애사비소다_MO,기타,983,6,17886,3,83600
2026-01-06,cloop,naver,,클룹_SBA_01_제로소다_MO,기타,112,3,5049,0,0
2026-01-06,cloop,naver,,클룹_SSA_01_애사비소다_250_MO,스마트스토어,4758,55,60984,9,214090
2026-01-06,cloop,naver,,클룹_SSA_01_애사비소다_250_PC,스마트스토어,313,7,6523,3,116010
2026-01-06,cloop,naver,,클룹_SSA_01_애사비소다_500_MO,스마트스토어,34431,562,737550,143,4483020
2026-01-06,cloop,naver,,클룹_SSA_01_애사비소다_500_PC,스마트스토어,2855,65,82973,14,596490
2026-01-06,cloop,naver,,클룹_SSA_02_제로소다_250_MO,스마트스토어,1591,23,19657,6,120900
2026-01-06,cloop,naver,,클룹_SSA_02_제로소다_250_PC,스마트스토어,326,4,3476,1,30200
2026-01-06,cloop,naver,,클룹_SSA_02_제로소다_500_MO,스마트스토어,5457,55,53790,6,136570
2026-01-06,cloop,naver,,클룹_SSA_02_제로소다_500_PC,스마트스토어,1858,15,16896,4,148350
2026-01-06,cloop,naver,,클룹_SSA_03_바나바잎차_500_MO,스마트스토어,787,2,2904,0,0
2026-01-06,cloop,naver,,클룹_SSA_03_바나바잎차_500_PC,스마트스토어,98,2,3685,0,0
2026-01-06,cloop,naver,,클룹_SSA_04_바이탈_500_MO,스마트스토어,709,12,10461,3,109960
2026-01-06,cloop,naver,,클룹_SSA_04_바이탈_500_PC,스마트스토어,69,1,891,0,0
2026-01-06,cloop,naver,,클룹_SSA_04_바이탈레몬_500_MO,스마트스토어,324,4,3960,1,28900
2026-01-06,cloop,naver,,클룹_SSA_04_바이탈레몬_500_PC,스마트스토어,265,0,0,0,0
2026-01-06,cloop,naver,,클룹_SSA_05_트루코코_330_MO,스마트스토어,1472,21,26389,6,175170
2026-01-06,cloop,naver,,클룹_SSA_05_트루코코_330_PC,스마트스토어,371,7,14311,1,22100
2026-01-06,cloop,naver,,클룹_SSA_05_트루퓨어_MO,스마트스토어,337,1,1012,0,0
2026-01-06,cloop,naver,,클룹_SSA_05_트루퓨어_PC,스마트스토어,101,3,2893,0,0
2026-01-06,cloop,naver,,클룹_SSA_06_알파CD사이다_350_MO,스마트스토어,138,1,660,0,0
2026-01-06,cloop,naver,,클룹_SSA_06_알파CD사이다_350_PC,스마트스토어,37,0,0,0,0
2026-01-06,cloop,naver,,클룹_SSA_07_푸룬화이바_180_MO,스마트스토어,311,5,5907,2,41700
2026-01-06,cloop,naver,,클룹_SSA_07_푸룬화이바_180_PC,스마트스토어,133,1,550,0,0
2026-01-06,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_MO,스마트스토어,1981,14,26455,0,0
2026-01-06,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_PC,스마트스토어,246,4,7403,0,0
2026-01-06,cloop,naver,,클룹_브랜드검색_MO,스마트스토어,1680,873,0,225,12064220
2026-01-06,cloop,naver,,클룹_브랜드검색_PC,자사몰,365,201,0,50,2884800
2026-01-06,cloop,naver,,클룹_파워링크_MO,스마트스토어,233,1,715,0,0
2026-01-06,cloop,naver,,클룹_파워링크_MO,자사몰,79540,150,116171,25,1679400
2026-01-06,cloop,naver,,클룹_파워링크_PC,스마트스토어,384,0,0,0,0
2026-01-06,cloop,naver,,클룹_파워링크_PC,자사몰,12770,17,8635,4,340000
2026-01-07,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_MO,스마트스토어,3808,16,6567,6,145850
2026-01-07,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_PC,스마트스토어,1792,3,1672,1,19200
2026-01-07,cloop,naver,,클룹_SA_02_제로소다_MO,자사몰,2171,4,2673,1,28900
2026-01-07,cloop,naver,,클룹_SA_02_제로소다_PC,자사몰,1143,0,0,0,0
2026-01-07,cloop,naver,,클룹_SBA_00_애사비소다_MO,기타,2099,9,25289,3,107000
2026-01-07,cloop,naver,,클룹_SBA_01_제로소다_MO,기타,61,0,0,0,0
2026-01-07,cloop,naver,,클룹_SSA_01_애사비소다_250_MO,스마트스토어,4695,53,55264,9,203580
2026-01-07,cloop,naver,,클룹_SSA_01_애사비소다_250_PC,스마트스토어,302,1,913,0,0
2026-01-07,cloop,naver,,클룹_SSA_01_애사비소다_500_MO,스마트스토어,27048,518,662277,135,4246850
2026-01-07,cloop,naver,,클룹_SSA_01_애사비소다_500_PC,스마트스토어,2714,49,63492,14,450590
2026-01-07,cloop,naver,,클룹_SSA_02_제로소다_250_MO,스마트스토어,1381,19,16467,6,91500
2026-01-07,cloop,naver,,클룹_SSA_02_제로소다_250_PC,스마트스토어,1076,2,1507,2,41400
2026-01-07,cloop,naver,,클룹_SSA_02_제로소다_500_MO,스마트스토어,4758,60,58729,7,210740
2026-01-07,cloop,naver,,클룹_SSA_02_제로소다_500_PC,스마트스토어,2617,5,5005,0,0
2026-01-07,cloop,naver,,클룹_SSA_03_바나바잎차_500_MO,스마트스토어,647,10,15312,2,37800
2026-01-07,cloop,naver,,클룹_SSA_03_바나바잎차_500_PC,스마트스토어,106,2,4191,0,0
2026-01-07,cloop,naver,,클룹_SSA_04_바이탈_500_MO,스마트스토어,689,13,11451,5,220320
2026-01-07,cloop,naver,,클룹_SSA_04_바이탈_500_PC,스마트스토어,137,3,2563,0,0
2026-01-07,cloop,naver,,클룹_SSA_04_바이탈레몬_500_MO,스마트스토어,266,4,4928,1,23200
2026-01-07,cloop,naver,,클룹_SSA_04_바이탈레몬_500_PC,스마트스토어,328,0,0,0,0
2026-01-07,cloop,naver,,클룹_SSA_05_트루코코_330_MO,스마트스토어,1267,13,15631,3,58090
2026-01-07,cloop,naver,,클룹_SSA_05_트루코코_330_PC,스마트스토어,284,0,0,0,0
2026-01-07,cloop,naver,,클룹_SSA_05_트루퓨어_MO,스마트스토어,322,1,891,0,0
2026-01-07,cloop,naver,,클룹_SSA_05_트루퓨어_PC,스마트스토어,48,1,660,0,0
2026-01-07,cloop,naver,,클룹_SSA_06_알파CD사이다_350_MO,스마트스토어,182,0,0,0,0
2026-01-07,cloop,naver,,클룹_SSA_06_알파CD사이다_350_PC,스마트스토어,28,2,3718,0,0
2026-01-07,cloop,naver,,클룹_SSA_07_푸룬화이바_180_MO,스마트스토어,289,4,3707,3,86720
2026-01-07,cloop,naver,,클룹_SSA_07_푸룬화이바_180_PC,스마트스토어,151,0,0,0,0
2026-01-07,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_MO,스마트스토어,1928,15,26796,3,84470
2026-01-07,cloop,naver,,클룹_SSA_09_유자레몬사이다_500_PC,스마트스토어,292,0,0,0,0
2026-01-07,cloop,naver,,클룹_브랜드검색_MO,스마트스토어,1604,725,0,158,8531940
2026-01-07,cloop,naver,,클룹_브랜드검색_PC,자사몰,296,140,0,24,1429600
2026-01-07,cloop,naver,,클룹_파워링크_MO,스마트스토어,290,0,0,0,0
2026-01-07,cloop,naver,,클룹_파워링크_MO,자사몰,77032,190,127479,24,1292700
2026-01-07,cloop,naver,,클룹_파워링크_PC,스마트스토어,389,0,0,0,0
2026-01-07,cloop,naver,,클룹_파워링크_PC,자사몰,11002,23,18216,1,56800
2026-01-08,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_MO,스마트스토어,7157,22,7557,5,78070
2026-01-08,cloop,naver,,(S)PRO_스토어_벌크_쇼핑_PC,스마트스토어,1952,4,1419,2,47030
2026-01-08,cloop,naver,,클룹_SA_02_제로소다_MO,자사몰,3527,6,3091,1,48900
2026-01-08,cloop,naver,,클룹_SA_02_제로소다_PC,자사몰,1170,1,594,0,0
2026-01-08,cloop,naver,,클룹_SBA_00_애사비소다_MO,기타,1566,9,26059,1,53400
2026-01-08,cloop,naver,,클룹_SBA_01_제로소다_MO,기타,54,1,341,0,0
2026-01-08,cloop,naver,,클룹_SSA_01_애사비소다_250_MO,스마트스토어,4496,40,40942,19,435250
2026-01-08,cloop,naver,,클룹_SSA_01_애사비소다_250_PC,스마트스토어,172,3,2541,0,0
2026-01-08,cloop,naver,,클룹_SSA_01_애사비소다_500_MO,스마트스토어,24956,513,686312,122,3926050
2026-01-08,cloop,naver,,클룹_SSA_01_애사비소다_500_PC,스마트스토어,2584,74,96162,7,181990
2026-01-08,cloop,naver,,클룹_SSA_02_제로소다_250_MO,스마트스토어,1133,13,10615,4,62100
