report_date,mall,ad_type,landing,url,campaign,adgroup,keyword,device,impressions,clicks,cost,conversions,conversion_value
2026-03-02,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-03,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,5,0,0,0,0
2026-03-04,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-06,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,2,0,0,0,0
2026-03-08,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,2,0,0,0,0
2026-03-09,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-14,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,2,0,0,0,0
2026-03-17,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,2,0,0,0,0
2026-03-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,4,0,0,0,0
2026-03-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,6,0,0,0,0
2026-03-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,1,0,0,0,0
2026-03-30,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,4,0,0,0,0
2026-03-31,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크카페인,,4,0,0,0,0
2026-01-06,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-01-08,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,2,0,0,0,0
2026-01-10,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-01-12,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-01-13,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,3,0,0,0,0
2026-01-14,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-01-15,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-01-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,2,0,0,0,0
2026-01-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-01-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,2,0,0,0,0
2026-01-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,2,0,0,0,0
2026-01-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-02-03,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-02-06,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-02-09,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,3,0,0,0,0
2026-02-10,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,3,0,0,0,0
2026-02-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-02-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,3,0,0,0,0
2026-02-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-01,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,2,0,0,0,0
2026-03-02,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-07,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-09,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-13,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-14,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지드링크효과,,1,0,0,0,0
2026-03-30,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,에너지샷드링크,,1,0,0,0,0
2026-01-02,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-05,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,2,0,0,0,0
2026-01-06,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,3,1,1001,0,0
2026-01-08,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-10,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-11,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,4,0,0,0,0
2026-01-12,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-13,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-14,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-15,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,3,0,0,0,0
2026-01-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,3,0,0,0,0
2026-01-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,2,0,0,0,0
2026-02-01,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-02-02,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-02-03,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,3,0,0,0,0
2026-02-06,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,2,0,0,0,0
2026-02-09,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,2,0,0,0,0
2026-02-13,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,2,0,0,0,0
2026-02-14,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-02-15,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-02-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-02-21,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-02-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-02-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-02-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-03-06,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-03-10,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-03-12,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-03-15,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-03-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-03-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-03-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,12,0,0,0,0
2026-03-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,14,0,0,0,0
2026-03-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-03-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,3,0,0,0,0
2026-03-28,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_PC,03.파워링크_에너지드링크_일반키워드_PC,제로에너지드링크,,1,0,0,0,0
2026-01-07,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,CLOOP스프린트,,1,0,0,0,0
2026-01-14,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,CLOOP스프린트,,1,0,0,0,0
2026-01-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,CLOOP스프린트,,1,0,0,0,0
2026-02-12,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,CLOOP스프린트,,1,0,0,0,0
2026-02-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,CLOOP스프린트,,1,0,0,0,0
2026-01-10,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,SPRINTENERGY,,1,0,0,0,0
2026-01-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,SPRINTENERGY,,1,0,0,0,0
2026-01-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,SPRINTENERGY,,1,0,0,0,0
2026-01-26,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,SPRINTENERGY,,1,0,0,0,0
2026-02-03,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,SPRINTENERGY,,1,0,0,0,0
2026-03-18,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,SPRINTENERGY,,2,0,0,0,0
2026-01-01,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,3,0,0,0,0
2026-01-04,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-01-05,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-01-07,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,5,0,0,0,0
2026-01-09,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,2,0,0,0,0
2026-01-13,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-01-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-01-17,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-01-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-01-20,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,2,0,0,0,0
2026-01-25,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,2,0,0,0,0
2026-01-30,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-02-02,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-02-05,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,3,0,0,0,0
2026-02-10,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,2,0,0,0,0
2026-02-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,2,0,0,0,0
2026-03-01,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-03-03,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,2,0,0,0,0
2026-03-10,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-03-15,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-03-16,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,2,0,0,0,0
2026-03-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-03-24,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-03-29,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬,,1,0,0,0,0
2026-01-19,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-02-02,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-02-09,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬부스트,,2,0,0,0,0
2026-02-22,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-03-13,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-03-23,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-03-27,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트레몬부스트,,1,0,0,0,0
2026-01-01,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트사우어베리,,1,0,0,0,0
2026-01-04,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트사우어베리,,2,0,0,0,0
2026-01-06,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트사우어베리,,5,0,0,0,0
2026-01-07,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트사우어베리,,1,0,0,0,0
2026-01-09,sprint,파워링크,자사몰,https://sprintenergy.kr,NSA_에너지드링크_자사몰_파워링크_MO,01.파워링크_에너지드링크_자상호키워드_MO,스프린트사우어베리,,1,0,0,0,0
